1.0,0.0,0.0
1.0,0.0,0.0
0.96365,0.036347000000000004,0.0
0.9221,0.077903,0.0
1.0,0.0,0.0
0.9839700000000001,0.016034,0.0
0.99061,0.0093897,0.0
0.96281,0.03719,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.98474,0.015263999999999998,0.0
0.9721700000000001,0.027826,0.0
0.9727299999999999,0.027264999999999998,0.0
0.99324,0.0067567999999999994,0.0
1.0,0.0,0.0
0.99169,0.0083056,0.0
0.9801799999999999,0.019815,0.0
1.0,0.0,0.0
0.9814299999999999,0.018571,0.0
0.9868899999999999,0.013113,0.0
0.96929,0.030706,0.0
0.98845,0.011547,0.0
0.97629,0.02371,0.0
0.9361700000000001,0.06383,0.0
0.9573299999999999,0.042674000000000004,0.0
0.9664,0.033604,0.0
0.73019,0.26981,0.0
0.62744,0.37256,0.0
0.60348,0.39652,0.0
0.73775,0.25937,0.0028818000000000003
0.58073,0.41927,0.0
0.60777,0.39223,0.0
0.6818,0.3182,0.0
0.056699,0.35320999999999997,0.59009
0.0,0.37437,0.62563
0.0,0.42828999999999995,0.57171
0.0,0.15337,0.8466299999999999
0.0,0.40396,0.59604
0.0,0.35801,0.64199
0.0,0.28751,0.71249
0.0,0.43914,0.56086
0.0,0.3892,0.6108
0.0,0.43936000000000003,0.5606399999999999
0.0,0.36555,0.63445
0.0,0.40465,0.59535
0.0,0.29944,0.7005600000000001
0.0,0.40563,0.59437
0.0,0.40124,0.5987600000000001
0.0,0.35099,0.6490100000000001
0.0,0.43156000000000005,0.56844
0.0,0.30258,0.6974199999999999
0.0,0.43881000000000003,0.56119
0.0,0.32742,0.6725800000000001
0.0,0.29414,0.70586
0.0,0.30528,0.69472
0.0,0.29817,0.7018300000000001
0.0,0.35073000000000004,0.64927
0.0,0.40564,0.59436
0.0,0.35741999999999996,0.64258
0.0,0.324,0.6759999999999999
0.0,0.3394,0.6606
0.0,0.34147,0.6585300000000001
0.0,0.29646999999999996,0.70353
0.0,0.29548,0.70452
0.0,0.42631,0.5736899999999999
0.0,0.37271,0.62729
0.0,0.38353000000000004,0.61647
0.0,0.37451,0.62549
0.0,0.40731,0.5926899999999999
0.0,0.26552,0.73448
0.0,0.42088000000000003,0.57912
0.0,0.32666999999999996,0.67333
