0.8522200000000001,0.14778,0.0
0.58013,0.41986999999999997,0.0
0.68928,0.30243000000000003,0.008285899999999999
0.6479699999999999,0.35203,0.0
0.6379100000000001,0.36209,0.0
0.6370899999999999,0.36291,0.0
0.68132,0.31868,0.0
0.59058,0.40942,0.0
0.8064,0.1936,0.0
0.7602399999999999,0.23976,0.0
0.60632,0.39368000000000003,0.0
0.6794100000000001,0.30518,0.015413
0.74864,0.25136,0.0
0.54788,0.45211999999999997,0.0
0.55709,0.44291,0.0
0.42517,0.5748300000000001,0.0
0.6072,0.3928,0.0
0.5595600000000001,0.44043999999999994,0.0
0.56509,0.43491,0.0
0.5796899999999999,0.42031,0.0
0.23681999999999997,0.76318,0.0
0.50765,0.49235,0.0
0.8637,0.1363,0.0
0.79055,0.20945,0.0
0.6149899999999999,0.38500999999999996,0.0
0.6946899999999999,0.30530999999999997,0.0
0.52791,0.47208999999999995,0.0
0.34556,0.6544399999999999,0.0
0.7471,0.2529,0.0
0.5525899999999999,0.44741000000000003,0.0
0.44277,0.55723,0.0
0.57895,0.42105,0.0
0.6580600000000001,0.34194,0.0
0.67925,0.32075,0.0
0.55437,0.44563,0.0
0.70367,0.29633000000000004,0.0
1.0,0.0,0.0
0.6232800000000001,0.37672,0.0
0.6610699999999999,0.33893,0.0
0.6782600000000001,0.32174,0.0
0.7085899999999999,0.29141,0.0
0.8830600000000001,0.11694,0.0
0.78023,0.21977,0.0
0.70391,0.29609,0.0
0.67594,0.32406,0.0
0.58182,0.20718000000000003,0.21100000000000002
0.74493,0.026879000000000004,0.2282
0.67055,0.0014555999999999998,0.32799999999999996
0.80882,0.12059,0.070588
0.64728,0.010223999999999999,0.34249
0.67388,0.011294,0.31482
0.65025,0.046512,0.30324
0.64393,0.0041597000000000005,0.35191
0.64275,0.022392,0.33486
0.6108,0.0,0.3892
0.67798,0.028019,0.294
0.71003,0.0020899,0.28788
0.77895,0.021144,0.1999
0.65215,0.025615,0.32223
0.82436,0.0053223,0.17031
0.57016,0.0,0.42983999999999994
0.59436,0.0059778,0.39966
0.69785,0.054936,0.24720999999999999
0.65691,0.0026596,0.34043
0.70428,0.0,0.29572
0.60322,0.0,0.39678
0.64996,0.045772,0.30427
0.7115100000000001,0.0,0.28849
0.62636,0.0029614999999999997,0.37068
0.74032,0.0,0.25968
0.67409,0.0030581,0.32285
0.76986,0.0,0.23014
