1.0,0.0,0.0
0.53604,0.46396000000000004,0.0
0.59224,0.35346,0.05429400000000001
0.76367,0.23633,0.0
0.58926,0.40824,0.0024969000000000002
0.60342,0.39658000000000004,0.0
0.47698,0.45577,0.067253
0.4528,0.44906999999999997,0.098131
0.53389,0.46611,0.0
0.3935,0.55065,0.055857000000000004
0.5562,0.4438,0.0
0.6191300000000001,0.38087,0.0
0.67398,0.32602,0.0
0.30829,0.69171,0.0
0.44877,0.55123,0.0
0.45768000000000003,0.54232,0.0
0.18972,0.81028,0.0
0.41257,0.58743,0.0
0.42482,0.57518,0.0
0.46497,0.53503,0.0
0.30809000000000003,0.69191,0.0
0.42321000000000003,0.5767899999999999,0.0
0.77185,0.22815,0.0
0.22180999999999998,0.7781899999999999,0.0
0.46395,0.53605,0.0
0.13696,0.8630399999999999,0.0
0.22630999999999998,0.77369,0.0
0.34875,0.64498,0.0062696
0.7770100000000001,0.19015,0.032849
0.8721200000000001,0.008385700000000001,0.1195
0.78084,0.0,0.21916
0.39355,0.0,0.60645
0.39863000000000004,0.0,0.60137
0.40912,0.0,0.5908800000000001
0.44492,0.020245,0.53484
0.46943999999999997,0.0,0.53056
0.83139,0.0,0.16860999999999998
0.31306,0.0,0.68694
0.33821999999999997,0.0,0.66178
0.46571,0.0,0.5342899999999999
0.42416000000000004,0.0,0.57584
0.42168999999999995,0.0,0.57831
0.1886,0.0,0.8114
0.47544,0.0,0.52456
0.22053000000000003,0.0,0.77947
0.4905,0.0,0.5095
0.9974,0.0,0.0026041999999999997
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
0.53061,0.0,0.46939
0.29708,0.0,0.70292
0.30474,0.0,0.69526
0.38686,0.0,0.61314
0.24045,0.0,0.75955
0.24327,0.0,0.75673
0.32541,0.0,0.6745899999999999
0.55947,0.0,0.44053000000000003
0.4077,0.0,0.5923
0.25942,0.0,0.74058
0.43741,0.0,0.5625899999999999
0.38877,0.0,0.61123
0.36984,0.0,0.63016
0.35458,0.0,0.64542
0.33249,0.0,0.66751
0.42105,0.0,0.57895
0.43978999999999996,0.0,0.56021
0.17711,0.0,0.82289
0.32692,0.0,0.67308
0.49254,0.0,0.50746
0.51931,0.0,0.48068999999999995
